text,id,emoji
group photo i’m always look tired af😩i’m fr always tired damn didn’t think looked ugly😩,1.178455564935938e+18,😩 😑
huge club magnificent fan base absolutely ruined absolute charlatan 😠 real fears clubs future present generation must act young generation accept mediocrity norm,1.1784594330698957e+18,😠
smh dnt wanna know man goes heads   😠  …,1.178459430871978e+18,😠
oh keep friend😠,1.178459424396075e+18,😠
absolutely agree act like gods think not😠😠😠,1.1784593869619443e+18,😠 😠 😠
i’m bouta drop tf son 😠,1.178459333866197e+18,😠
bad never learned respect anyone 😠 call names  toss insults fact somehow lied cheated  stole way white house shows many messed angry gun loving people country 😠 sick  😠  …,1.1784592519766712e+18,😠 😠 😠
cobarde 😠😠😠😠😠😠😠  …,1.178459244514988e+18,😠 😠 😠 😠 😠 😠 😠
    need go   😠 ,1.1784592200494449e+18,😠
i’m waiting 🤬🤬🤬🤬,1.178459191398277e+18,🤬 😡 😠 😤
give cover 😠,1.1784591223431332e+18,😠
dont 🤬🤬🤬 make 🤬🤬🤬 tell 🤬🤬🤬🤬🤬 everyday 🤬🤬🤬🤬🤬,1.1784590983435139e+18,🤬 🤬 🤬 😠 😠 😠 😡 😡 😡 😡 😡 😷 😷 😷 😷 😷
delete im calling cops😠😠😠😠😠😠😠😠😠,1.178459064067453e+18,😠 😠 😠 😠 😠 😠 😠 😠 😠
ahha knew proves schiffno better bidens corruptpay playmoney launderingprofit motivated involvement mafia style democrats  different disgusting obamahillary rotten clintons enriching themselves👎👎,1.1784590442789356e+18,👎 😠
im furious dairy queen doesnt crunch topping 👿👿,1.1784589518867374e+18,👿 😠
always 😠,1.1784589247202345e+18,😠
¿quienes son todas 😠,1.178458920018436e+18,😠
cuteness 😠  …,1.1784588926966374e+18,😠
com ciumes 😠,1.1784587256334664e+18,😠
see real diamonds sapphires tengo dinero 😠,1.178458672759894e+18,😠
sex like future husband lucky guy im like wtf 😠😠😠😠😠😠😠i nearly poured rat poison food😠😠😠😠,1.1784586273567416e+18,😠 😠 😠 😠 😠 😠 😠 🚶 🚶 🚶 🚶
witness intimidation 😠  …,1.17845862702934e+18,😠
  would ukraine shut inquiry son  would collusion media  faces😠,1.1784586137084068e+18,😠
youre exactly right disgusting unbelievable 😠😠😠😠😠😠 trying get supporters actually believe nonsense turn going work 😠😠,1.1784585300404224e+18,😠 😠 🇺🇸 🇺🇸 🙏 🙏 ❤️ ❤️
im surprised since shes still husband really way defending abusive people shes snake 😠  …,1.1784584808914248e+18,😠
damn i’m mad 😠,1.1784584370821407e+18,😠
ሠ    🤝 time i’ve trying find someone scream topic 🤝  …,1.1784583696376707e+18,🤝 😠
angrw hurt  sleep 🙏🙏🙏 see  worry cry🙏  face tv  kathryn,1.178458319020687e+18,🙏 🙏 😠 😭
anyways who’s taking japan 😠,1.1784582172670444e+18,😠
i’m crying 😢 😢 u really 😢 angered,1.1784581956327547e+18,😢 🤚🏻 😠
xmas presents 😠,1.1784581586767421e+18,😠
alr tweeted playwhatami tagged   like 7 times today havent gotten follow             😠😠😠,1.178458144223056e+18,😠 😠 😠
get pocket😠  ,1.178458111260205e+18,😠
quarter billion dollars  golf yet flint still doesnt clean water 😠,1.178458110999974e+18,😠
i’m actually fool still awake 😠😠,1.1784581001536717e+18,😠 😠
know debt is😠,1.1784579800414003e+18,😠
sick hell three months weight 104pounds normal weight 125 looked medicine makes wonder hell im taking crap wait months seen specialists supposed figure whats wrong 😠😠😠 ,1.1784579651430564e+18,😠 😠 😠
  dont even hear heck dont hear  loaded talking points microphone    leave joe biden alone wtf😠 competition fcs,1.178457906922115e+18,😠
renjun goes     😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡         😡😡😡😡😡😡😡    really quickly,1.178457896193024e+18,😡 😡 💣 💪 😡 😠 💣 💔 💔 💰 💰 🔥 🔥 🔥 😤 💀 ❌ ❌ ❌ 🥺 🥺 🥺 🥰 🥰 🥰 🥰
trump greatest credibility problem liar racist vile completely corrupt person 😠 😠😠 ,1.1784578575969116e+18,😠 🗽 🇺🇸
bbbut muh feelz😡😡😡😡😡😡😡😡    im offended delete delete reeeeee😡😡😡😡😡😡😡😡😡    ,1.1784578494013972e+18,😡 😡 😡 😡 😡 😡 😡 😡 😠 😠 😠 😠 😠 😡 😡 😡 😡
said 😠😠,1.178457770590425e+18,😠 💞
it’s frustrating there’s scheduled vaccination health center morning went found nurse 😒 contact person couldn’t even give response reschedule 😒,1.1784576978400256e+18,😒 😠
stans😳😳😳😳😳😳😳😳😳😳😳😳mhahahaaa😳😳😳😳😳😳    connor h    stans say sike rn😳,1.1784576586821714e+18,😳 ❤ 💜 💗 ❤ 😊 😆 ❤ 💗 💛 💞 👀 💞 💞 💞 💛 💗 ❤ 😠
wow theres live stream sauce stage rollingloud 😠,1.1784576232233902e+18,😠
much plainer get  would call democrat hatred 🙄🙄    beto says hell yes we’ll take guns  …,1.1784576055359775e+18,🙄 😠
hey victoria wallace scumbag took bait ran like cnn hack😠tell joe he’s best😠,1.178457512049295e+18,😠 👊🏼
bbnaija issues bcum national issue lazy nigerian youths smh😠 failed country failed youths,1.178457466390098e+18,😠
ok fine follows mands whatever 😠,1.1784574639532646e+18,😠
it’s time apply pressure fuckheads 😠😠😠😠😠😠,1.178457427349426e+18,😠 😠 😐 😏 🙂 🤫
primera ¡no dejaremos de insistir😠    😠  😠       😠 goles  😠 24 celis cfc  😠 70 saggiomo cfc    razaatlética😠😠  ,1.1784574097292575e+18,😠 0️⃣ 2️⃣ 🔘 😠 😠 🔵 🔴
diamknd pickase created would cause watched tier experience play minecraft 😠,1.1784574077621903e+18,😠
us getting front row tickets together would mega suck 😠😠😠😠,1.1784574058787594e+18,😠 😠 😠 😠
dont say bro 😠😠,1.1784572927583846e+18,😠 💗
g ush😠,1.1784572552193024e+18,😠
nfl officiating worst sports😠,1.1784572475271619e+18,😠
let’s get democratic president wh bring russian intrusion screeching halt 😠,1.1784571985292657e+18,😠
funny circling wagons protect biden totally sickening 😠  …,1.1784571975897495e+18,😠
worst part living shared flat putting shorts go get drink 😠 freewilly,1.178457174441386e+18,😠
😺😺 — h8 molly 😺😺😺😺  …,1.1784571716773192e+18,😺 ✏ 😠 🤬 👊 😐
 everyone wants get hurt shit 🙄🙄  …,1.1784570997909955e+18,🙄 😠
diam 😠,1.178456997638787e+18,😠
please cut cousins 🙏 ide rather wing back ups ngl sick “gotta play better” shit says ever loss solve anything 🙏  …,1.1784569645709967e+18,🙏 😠
need rest😠😠,1.1784569337931776e+18,😠 🥺
yeah definitely obvious hypocrisy going 😠,1.1784568982128968e+18,😠
want mf boo 😠 ,1.178456838234411e+18,😠
funny physically cannot eat corn cob that’s okay didn’t like anyway😠,1.1784568098725437e+18,😠
hell naw wished 😠,1.1784567974362685e+18,😠
  idea talk subject asking fans unpopular personal goji related opinion  know internet  unpopular opinions  🗡🗡 people shouldnt scared share,1.1784567591296899e+18,🗡 😠
waste could great story really good villain everyone hateda perfect murder mystery story 😠,1.1784567374788444e+18,😠
sure press clue dig anything garbage propaganda bee handed dims 😠  …,1.1784567140450796e+18,😠
peanut butter mms least peanut butter snickers😠,1.1784566451662193e+18,😠
ick winter sweaters given away 😠😠,1.1784566069939814e+18,😠 😤
changed pfp honor assclown idol hitting 8mil follows twidder   follow grant 😠😠😠  ,1.1784565823984722e+18,😠 🥺 🖤
im disappointed rn 😠😠  rams 31,1.1784565294747116e+18,😠 😡
wow 😯 saw ig 😯 somebody said taken 😯,1.1784564380306473e+18,😯 😍 😠
hahahahahahhahahahahahahahahahhahaahahahhaha 😠😠😠😠😠 smh,1.1784563811473736e+18,😠 😠 😠 😠 😠
theyd choke tongues tried tell truth 😠😠  …,1.1784563381978644e+18,😠 👿
damn denver😠,1.1784563124196393e+18,😠
i’m currently bathroom gay panic aria😠,1.1784562646716823e+18,😠
😠that’s really fucked i’m sorry happened,1.1784561985946499e+18,😠
stolen    drop first five emojis see people think  🤔🤔🤔🤔🤔,1.1784561260835348e+18,🤔 🥺 😔 😠 😭
quoi😠,1.17845609979358e+18,😠
hoyyyyyyy 😠😠😠😠😠  hahhahahahahhahahah,1.178456095527846e+18,😠 😠 😠 😠 😠
since never 😠,1.178456063189893e+18,😠
rageeating macaroons ragedrinking champagne bed parking spot 😠,1.1784559985932616e+18,😠
stop fighting tomato cans move weight business fighting division talk trash thinking youre youre stop bragging garcia fought man moved 2 weight divisions something havent done 🤨🤨,1.178455975012864e+18,🤨 😠
don’t swallow bite bitches like it’s piece gum 😠,1.1784559596535683e+18,😠
yeah theres much ip3 report ill finished going around thanksgiving think🙄  whats really disturbing criminal corruption gets daylight apparently stonewalling works  consequences national msm isnt interested🙄,1.1784559527201587e+18,🙄 😠
son 6 still tends need something days 🤦🤦,1.178455894339838e+18,🤦 😠
playwhatami       play 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳,1.1784558258887555e+18,🥳 🥳 🤯 😳 🤭 🙁 😕 😳 😰 😳 😕 😰 😒 🥵 🧐 😨 😨 🤯 🧐 🥵 😨 🤬 🤨 😖 🤪 😠 😨 🤓 😢 😨 😰 😈 😺 🎃 🤢 🤑 😼 🤢 🤠 😼 🤢 ☠️ 👻 👽 🤒 ☠️ 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🥰 🥰 😘 😍 🥰 🥰 😍
stfu im updated 😠,1.1784557916211692e+18,😠
like come really😑😑😑,1.1784557573580183e+18,😑 🙄 😠
dont attorney general paying shouldnt paying healthcare benefits 😠,1.1784557558564495e+18,😠
i’m angry 😠,1.1784556743905485e+18,😠
ano sapilitan na ba ilike ireact fb 😠,1.17846e+18,😠
came across ditch tonight perks living close town 😠    looks like styrofoam pellets hard smooth almost soft outside smell didnt taste  one clump looked like cottage cheese blue hues 3rd pic    tia help ,1.1784556352786104e+18,😠
fraud lies  rich coming you😠,1.178455630899798e+18,😠
tiny behaviour😠😠😠😠  …,1.1784556160307896e+18,😠 🥺 😔 💜
perspective wrong😠,1.1784556147180012e+18,😠
shut tf up😠 u prettiest,1.1784555923918438e+18,😠
salken juga😠😠  nice day,1.1784555773257523e+18,😠 ✨
wrong thing walked away😠,1.1784555739159427e+18,😠
i’m upset 😠 ,1.178455510774739e+18,😠
take back 😠,1.1784555027889275e+18,😠
piece shxx   😠,1.1784554776105247e+18,😠
bitch ass rams🤬🤬🤬,1.1784554447565455e+18,🤬 😡 😠
mother fucker 😠,1.1784554259241902e+18,😠
take askingimagining😠😠  …,1.178455385524621e+18,😠 😡
appointments subject review 😠 😠😠,1.1784553719642685e+18,😠 🗽 🇺🇸
hey make sure wipe 😠😠  …,1.178455344839889e+18,😠 🧻
8 losses row broncos dont know even bother still 😠,1.178455043697037e+18,😠
agree sir rats need exposed  exterminator rid infestation wall ive seen hope americans open minds  see corruption destroy yourepublicans  patriots united states im canadian  weve corruption👎👎,1.1784550032137708e+18,👎 😠
couldnt want  pressing dont work 😠,1.1784549802204447e+18,😠
muhammad al durrapalestinian childwas killed israel 😐😐     فريقنبضالأقصى  ,1.1784549747889766e+18,😐 😠
prejudicial ignorance personified😠    barnsley resident 😠    embarrassment town😠       yorkshire,1.1784549425558077e+18,😠 😯 😬
i’m  dad go kokomo rained 😠,1.1784549336512307e+18,😠
big men kicking back paint empty 😠,1.1784549273723617e+18,😠
go lost field goal 🙄🙄,1.1784549163202232e+18,🙄 😠
keep forgetting steal er work for😡😡  …,1.1784548476175196e+18,😡 😠
tryna get sleep since 9pm luck 😠,1.1784548113788928e+18,😠
ashoof feek yommm 😠  …,1.1784547883480228e+18,😠
hahaha sickness jumped 😠😠,1.1784546852895987e+18,😠 🥵
😠😠😠that funny,1.1784546212762499e+18,😠 😠 😠
jennie loves blinks much blinks   …,1.1784545711835095e+18,😰 😠
way rub 😠,1.17845450238038e+18,😠
truth  😠  democrats media get away,1.1784544712921784e+18,😠
hate 2 sided people 😠,1.1784544390672916e+18,😠
video starts play freezes up😠,1.178454428732412e+18,😠
oh yeahi know aint bad  exactly want  stab someone fuckin pitch fork 😠😠its never gonna acted self defence tho iti know faultspull themdow fucking invent,1.1784544101853635e+18,😠 😠
im angry moiself went home 4 weeknd ass hole mum nd sister nd im going thru idk like datnd im back uni nd sad angry fkn self 4 ass hole 2 lub 😠😠now im cryin bc cant take shit back,1.1784544101391852e+18,😠 😠
q intenso soy😠,1.1784543968096911e+18,😠
wanna read wayward son bad 😠😠,1.178454359098712e+18,😠 😠
drop fucking album please 😠  …,1.178454240412332e+18,😠
took 3 years😠  …,1.178454131008258e+18,😠
aren’t like triple age without car pipe down😠,1.1784540577044644e+18,😠
trump vile completely corrupt 😠 😠😠 ,1.1784539946344817e+18,😠 🗽 🇺🇸
theyre mean😠,1.178453891949699e+18,😠
nutting front office keep driving team ground 😠,1.1784538611761357e+18,😠
los miserables 🔌🔌🔌,1.178453838233264e+18,🔌 🔌 😠
give u heart free u cant follow feelings😫😫😫😫😫😫😫😫😫😫😫,1.1784537875660513e+18,😫 😫 😤 😤 😫 🤧 😠 😠 🤧 😩 🥺
im mommas boy 😠,1.1784537847055483e+18,😠
really shame  people opposed boris  tories litterally scraping barrell dirt 😠,1.178453782818181e+18,😠
unfortunately missed spiderman today feeling well reason 😠,1.1784536645891072e+18,😠
haven’t decorated place halloween yet 😠,1.1784536428206244e+18,😠
same😠😠😠😠,1.1784535840878305e+18,😠 😤 👊 💢
gemie 😠😠😠,1.1784535101003244e+18,😠 😠 😠
played good game today game watching dont let hate cousins crap blind indecision going around team didnt need kubiak cant get page late ass adjustments predictable play calling heart 🙅‍♂️🙅‍♂️,1.178453510028968e+18,🙅‍♂️ 😠
